Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,20.459999084472656,21.010000228881836,20.459999084472656,20.770000457763672,20.324480056762695,51899600
2022-01-03,21.270000457763672,21.8799991607666,21.059999465942383,21.770000457763672,21.303030014038086,110449000
2022-01-04,22.520000457763672,24.559999465942383,22.420000076293945,24.309999465942383,23.788545608520508,311645200
2022-01-05,24.059999465942383,24.950000762939453,23.469999313354492,23.65999984741211,23.152488708496094,253540000
2022-01-06,24.09000015258789,24.6200008392334,23.360000610351562,24.459999084472656,23.93532943725586,155058800
2022-01-07,24.670000076293945,24.90999984741211,24.040000915527344,24.440000534057617,23.91575813293457,127017500
2022-01-10,24.100000381469727,24.440000534057617,23.350000381469727,23.850000381469727,23.338415145874023,122800700
2022-01-11,23.780000686645508,24.350000381469727,23.280000686645508,24.350000381469727,23.82769012451172,106011600
2022-01-12,24.610000610351562,24.84000015258789,24.010000228881836,24.469999313354492,23.945114135742188,104050000
2022-01-13,24.639999389648438,25.8700008392334,24.3700008392334,25.020000457763672,24.483318328857422,185780500
2022-01-14,24.469999313354492,25.280000686645508,24.299999237060547,25.190000534057617,24.649669647216797,146012200
2022-01-18,24.8700008392334,25.1299991607666,24.299999237060547,24.3799991607666,23.857044219970703,110518100
2022-01-19,24.649999618530273,24.920000076293945,22.40999984741211,22.450000762939453,21.968446731567383,153198200
2022-01-20,21.8799991607666,22.8799991607666,21.56999969482422,21.649999618530273,21.185604095458984,152014100
2022-01-21,21.209999084472656,21.5,20.540000915527344,20.649999618530273,20.20705223083496,145532900
2022-01-24,19.93000030517578,20.469999313354492,18.799999237060547,20.389999389648438,19.95262908935547,186674000
2022-01-25,20.0,20.309999465942383,19.559999465942383,19.979999542236328,19.55142593383789,116775800
2022-01-26,21.010000228881836,21.040000915527344,19.56999969482422,19.90999984741211,19.482925415039062,135786400
2022-01-27,20.309999465942383,20.649999618530273,19.40999984741211,19.549999237060547,19.13064956665039,105674400
2022-01-28,19.31999969482422,19.549999237060547,18.920000076293945,19.540000915527344,19.219173431396484,87677100
2022-01-31,19.579999923706055,20.329999923706055,19.3700008392334,20.299999237060547,19.966691970825195,91361900
2022-02-01,20.610000610351562,20.850000381469727,19.920000076293945,20.65999984741211,20.320783615112305,117651800
2022-02-02,20.809999465942383,21.049999237060547,20.18000030517578,20.6299991607666,20.291275024414062,95377600
