Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,30.420000076293945,30.90999984741211,30.420000076293945,30.600000381469727,30.20813751220703,501100
2022-01-03,30.850000381469727,31.239999771118164,30.649999618530273,31.020000457763672,30.622758865356445,1470500
2022-01-04,31.299999237060547,32.2400016784668,31.229999542236328,32.040000915527344,31.629697799682617,2176700
2022-01-05,32.25,32.56999969482422,31.459999084472656,31.469999313354492,31.06699562072754,1430500
2022-01-06,31.709999084472656,31.940000534057617,31.389999389648438,31.510000228881836,31.10648536682129,535800
2022-01-07,31.479999542236328,31.829999923706055,31.31999969482422,31.639999389648438,31.234819412231445,1655400
2022-01-10,31.639999389648438,31.84000015258789,31.190000534057617,31.81999969482422,31.412513732910156,1577900
2022-01-11,32.029998779296875,32.060001373291016,31.559999465942383,31.969999313354492,31.560592651367188,1101500
2022-01-12,32.22999954223633,32.619998931884766,31.850000381469727,31.959999084472656,31.55072021484375,1243400
2022-01-13,31.969999313354492,32.38999938964844,31.950000762939453,32.09000015258789,31.67905616760254,904000
2022-01-14,31.649999618530273,32.529998779296875,31.40999984741211,32.4900016784668,32.073936462402344,2510300
2022-01-18,32.560001373291016,33.40999984741211,32.2400016784668,33.029998779296875,32.607017517089844,1029900
2022-01-19,33.2400016784668,33.29999923706055,32.45000076293945,32.540000915527344,32.123294830322266,1070400
2022-01-20,32.43000030517578,32.88999938964844,31.780000686645508,31.780000686645508,31.373027801513672,838700
2022-01-21,31.6299991607666,32.38999938964844,31.469999313354492,31.899999618530273,31.49148941040039,893000
2022-01-24,31.309999465942383,33.0099983215332,31.09000015258789,32.86000061035156,32.4391975402832,1266600
2022-01-25,32.29999923706055,32.619998931884766,31.309999465942383,32.279998779296875,31.866621017456055,1212500
2022-01-26,32.68000030517578,33.040000915527344,31.809999465942383,32.11000061035156,31.698801040649414,1326200
2022-01-27,32.439998626708984,32.90999984741211,31.829999923706055,32.20000076293945,31.787649154663086,2500500
2022-01-28,31.889999389648438,32.58000183105469,31.510000228881836,32.56999969482422,32.15290832519531,1474200
2022-01-31,32.18000030517578,32.619998931884766,31.709999084472656,32.619998931884766,32.202266693115234,2325900
2022-02-01,32.5,33.04999923706055,32.310001373291016,33.0,32.5774040222168,1302900
2022-02-02,33.0,33.099998474121094,32.380001068115234,32.790000915527344,32.370094299316406,1161600
2022-02-03,32.720001220703125,32.7400016784668,32.0,32.2599983215332,31.846878051757812,834900
2022-02-04,32.15999984741211,32.849998474121094,32.15999984741211,32.63999938964844,32.22201156616211,2002500
2022-02-07,32.72999954223633,33.04999923706055,32.27000045776367,32.900001525878906,32.47868728637695,2571900
2022-02-08,33.099998474121094,33.849998474121094,33.060001373291016,33.79999923706055,33.367156982421875,1047200
2022-02-09,33.97999954223633,34.59000015258789,33.95000076293945,34.54999923706055,34.10755157470703,1491900
2022-02-10,34.2599983215332,34.790000915527344,33.369998931884766,33.52000045776367,33.09074401855469,1482500
2022-02-11,33.189998626708984,33.380001068115234,32.130001068115234,32.43000030517578,32.014705657958984,1213900
2022-02-14,32.54999923706055,32.7599983215332,31.979999542236328,32.400001525878906,31.985088348388672,2407900
2022-02-15,32.68000030517578,33.0,32.47999954223633,32.619998931884766,32.202266693115234,1588600
2022-02-16,32.54999923706055,33.560001373291016,32.31999969482422,33.36000061035156,32.93279266357422,1090400
2022-02-17,33.0,33.29999923706055,32.470001220703125,32.52000045776367,32.10354995727539,618800
2022-02-18,32.33000183105469,32.77000045776367,31.860000610351562,32.060001373291016,31.64944076538086,816700
2022-02-22,32.06999969482422,32.619998931884766,31.899999618530273,32.209999084472656,31.79751968383789,853400
2022-02-23,32.56999969482422,32.59000015258789,31.469999313354492,31.579999923706055,31.175586700439453,1151200
2022-02-24,30.110000610351562,30.40999984741211,29.010000228881836,29.700000762939453,29.31966209411621,2412700
2022-02-25,30.3799991607666,30.809999465942383,29.579999923706055,29.850000381469727,29.467742919921875,2956900
2022-02-28,29.270000457763672,30.3799991607666,29.079999923706055,30.3700008392334,29.981082916259766,3630000
2022-03-01,30.40999984741211,30.6200008392334,29.68000030517578,30.280000686645508,29.892236709594727,1677500
2022-03-02,30.690000534057617,31.8799991607666,30.690000534057617,31.790000915527344,31.382898330688477,1662600
2022-03-03,31.90999984741211,32.099998474121094,31.049999237060547,31.459999084472656,31.0571231842041,1601100
2022-03-04,30.979999542236328,31.239999771118164,30.059999465942383,30.360000610351562,29.97121238708496,1048300
2022-03-07,30.469999313354492,31.31999969482422,30.190000534057617,30.6200008392334,30.227882385253906,1315000
2022-03-08,31.020000457763672,33.83000183105469,30.860000610351562,32.84000015258789,32.41945266723633,3281300
2022-03-09,33.060001373291016,33.63999938964844,32.65999984741211,33.310001373291016,32.8834342956543,2083600
2022-03-10,33.119998931884766,33.93000030517578,33.029998779296875,33.93000030517578,33.4954948425293,1896500
2022-03-11,33.970001220703125,34.61000061035156,33.70000076293945,33.810001373291016,33.37703323364258,2423600
2022-03-14,33.880001068115234,34.029998779296875,33.08000183105469,33.41999816894531,32.99202346801758,2421700
2022-03-15,33.529998779296875,33.56999969482422,32.43000030517578,33.09000015258789,32.6662483215332,1285500
2022-03-16,33.22999954223633,33.63999938964844,32.59000015258789,33.38999938964844,32.96240997314453,1941300
2022-03-17,33.310001373291016,34.060001373291016,33.189998626708984,34.029998779296875,33.59421157836914,617700
2022-03-18,33.56999969482422,33.900001525878906,32.41999816894531,33.83000183105469,33.39677429199219,1513300
2022-03-21,33.95000076293945,34.599998474121094,33.65999984741211,34.560001373291016,34.117427825927734,1223900
2022-03-22,34.810001373291016,35.11000061035156,34.0099983215332,34.25,33.811397552490234,1413100
2022-03-23,34.11000061035156,34.36000061035156,33.779998779296875,34.279998779296875,33.84101104736328,1254000
2022-03-24,34.060001373291016,34.31999969482422,33.7599983215332,34.09000015258789,33.8509407043457,1185400
2022-03-25,34.08000183105469,35.08000183105469,34.08000183105469,35.06999969482422,34.824066162109375,948400
2022-03-28,34.97999954223633,35.060001373291016,34.41999816894531,34.86000061035156,34.61553955078125,2215300
2022-03-29,34.95000076293945,35.349998474121094,33.970001220703125,35.2400016784668,34.99287796020508,3618700
2022-03-30,35.400001525878906,36.310001373291016,35.02000045776367,35.41999816894531,35.17161178588867,2253100
2022-03-31,35.18000030517578,36.029998779296875,35.060001373291016,35.900001525878906,35.648250579833984,1913700
2022-04-01,36.08000183105469,36.380001068115234,35.90999984741211,36.15999984741211,35.90642547607422,1868300
2022-04-04,36.08000183105469,36.150001525878906,35.61000061035156,35.83000183105469,35.578739166259766,1945300
2022-04-05,35.880001068115234,36.09000015258789,35.349998474121094,35.560001373291016,35.31063461303711,2442900
2022-04-06,35.27000045776367,35.65999984741211,34.939998626708984,35.529998779296875,35.28084182739258,1526900
2022-04-07,35.63999938964844,36.689998626708984,35.380001068115234,36.599998474121094,36.34333801269531,2021600
2022-04-08,36.58000183105469,36.599998474121094,35.380001068115234,35.619998931884766,35.370208740234375,1882700
2022-04-11,35.54999923706055,35.63999938964844,34.27000045776367,34.599998474121094,34.35736083984375,1386400
2022-04-12,34.83000183105469,35.77000045776367,34.70000076293945,35.45000076293945,35.2014045715332,1185800
2022-04-13,35.59000015258789,35.959999084472656,35.33000183105469,35.81999969482422,35.568809509277344,803100
2022-04-14,35.650001525878906,35.9900016784668,35.529998779296875,35.709999084472656,35.45957946777344,924000
2022-04-18,36.02000045776367,36.72999954223633,35.7400016784668,36.52000045776367,36.26390075683594,978000
2022-04-19,36.52000045776367,37.099998474121094,36.38999938964844,37.08000183105469,36.81997299194336,1132700
2022-04-20,37.369998931884766,37.59000015258789,36.900001525878906,36.959999084472656,36.70081329345703,1133400
2022-04-21,37.33000183105469,37.34000015258789,36.290000915527344,36.38999938964844,36.13481140136719,655900
2022-04-22,36.099998474121094,36.36000061035156,34.900001525878906,34.91999816894531,34.67511749267578,698800
2022-04-25,34.470001220703125,34.7400016784668,33.20000076293945,33.9900016784668,33.751644134521484,1389300
2022-04-26,33.66999816894531,33.900001525878906,32.790000915527344,32.83000183105469,32.59977722167969,1087100
2022-04-27,32.7400016784668,33.79999923706055,32.58000183105469,33.150001525878906,32.91753387451172,980600
2022-04-28,33.290000915527344,33.7599983215332,32.40999984741211,33.61000061035156,33.374305725097656,847000
2022-04-29,33.540000915527344,33.849998474121094,32.63999938964844,32.709999084472656,32.48061752319336,953200
2022-05-02,32.560001373291016,33.619998931884766,32.27000045776367,32.869998931884766,32.639495849609375,1596500
2022-05-03,30.110000610351562,32.68000030517578,29.059999465942383,31.350000381469727,31.130155563354492,2991800
2022-05-04,30.8700008392334,33.119998931884766,30.280000686645508,32.900001525878906,32.669288635253906,1973400
2022-05-05,32.439998626708984,32.63999938964844,31.1299991607666,31.649999618530273,31.428050994873047,1508700
2022-05-06,31.520000457763672,31.520000457763672,30.520000457763672,31.239999771118164,31.020925521850586,1111200
2022-05-09,30.670000076293945,30.670000076293945,29.670000076293945,29.8799991607666,29.670461654663086,1527700
2022-05-10,30.18000030517578,30.31999969482422,28.420000076293945,28.719999313354492,28.518596649169922,1746600
2022-05-11,28.75,29.68000030517578,28.489999771118164,29.1200008392334,28.915794372558594,1346000
2022-05-12,29.040000915527344,29.350000381469727,28.389999389648438,29.1200008392334,28.915794372558594,1022500
2022-05-13,29.260000228881836,29.850000381469727,29.260000228881836,29.850000381469727,29.640674591064453,938700
2022-05-16,29.75,30.389999389648438,29.559999465942383,30.299999237060547,30.08751678466797,564800
2022-05-17,31.139999389648438,31.59000015258789,30.81999969482422,31.520000457763672,31.29896354675293,808800
2022-05-18,31.049999237060547,31.3700008392334,30.309999465942383,30.40999984741211,30.196746826171875,1173400
2022-05-19,30.110000610351562,30.56999969482422,29.690000534057617,30.18000030517578,29.968358993530273,781800
2022-05-20,30.399999618530273,30.549999237060547,29.420000076293945,30.1299991607666,29.91870880126953,764200
2022-05-23,30.489999771118164,30.81999969482422,30.31999969482422,30.469999313354492,30.256324768066406,552700
2022-05-24,30.3700008392334,30.899999618530273,29.780000686645508,30.770000457763672,30.554222106933594,751300
2022-05-25,30.549999237060547,30.639999389648438,29.799999237060547,30.219999313354492,30.00807762145996,479300
2022-05-26,30.59000015258789,31.1299991607666,30.59000015258789,30.899999618530273,30.68330955505371,667100
2022-05-27,31.270000457763672,31.709999084472656,31.18000030517578,31.690000534057617,31.467771530151367,485500
2022-05-31,31.389999389648438,31.760000228881836,31.15999984741211,31.5,31.279102325439453,956200
2022-06-01,31.75,31.899999618530273,30.989999771118164,31.559999465942383,31.338682174682617,866600
2022-06-02,31.790000915527344,31.90999984741211,31.100000381469727,31.299999237060547,31.08050537109375,1027900
2022-06-03,31.149999618530273,31.200000762939453,30.780000686645508,30.989999771118164,30.77267837524414,817600
2022-06-06,31.459999084472656,31.899999618530273,31.059999465942383,31.68000030517578,31.457841873168945,1242900
2022-06-07,31.59000015258789,31.969999313354492,31.190000534057617,31.940000534057617,31.716018676757812,950100
2022-06-08,31.56999969482422,31.959999084472656,31.299999237060547,31.329999923706055,31.110294342041016,1008100
2022-06-09,31.040000915527344,31.6299991607666,30.860000610351562,31.360000610351562,31.140085220336914,1654200
2022-06-10,30.940000534057617,31.139999389648438,30.350000381469727,30.760000228881836,30.544292449951172,1154500
2022-06-13,30.020000457763672,30.15999984741211,29.1299991607666,29.389999389648438,29.18389892578125,1541500
2022-06-14,29.360000610351562,29.360000610351562,28.59000015258789,29.0,28.796634674072266,1169500
2022-06-15,29.209999084472656,29.959999084472656,28.93000030517578,29.549999237060547,29.342777252197266,862200
2022-06-16,28.670000076293945,28.75,27.770000457763672,28.229999542236328,28.032033920288086,1349600
2022-06-17,28.100000381469727,28.43000030517578,27.5,27.790000915527344,27.595121383666992,1483700
2022-06-21,28.190000534057617,28.75,27.56999969482422,28.43000030517578,28.230632781982422,903600
2022-06-22,27.780000686645508,28.649999618530273,27.780000686645508,28.520000457763672,28.32000160217285,981500
2022-06-23,28.309999465942383,28.59000015258789,27.510000228881836,27.920000076293945,27.920000076293945,850900
2022-06-24,28.200000762939453,29.280000686645508,28.200000762939453,29.229999542236328,29.229999542236328,973100
2022-06-27,29.450000762939453,29.469999313354492,28.8700008392334,29.290000915527344,29.290000915527344,779200
2022-06-28,29.489999771118164,29.780000686645508,28.93000030517578,29.100000381469727,29.100000381469727,645100
2022-06-29,29.31999969482422,29.31999969482422,28.43000030517578,28.959999084472656,28.959999084472656,790400
2022-06-30,28.360000610351562,28.850000381469727,28.170000076293945,28.6299991607666,28.6299991607666,1091600
2022-07-01,28.670000076293945,29.030000686645508,27.940000534057617,28.739999771118164,28.739999771118164,1081500
2022-07-05,28.190000534057617,28.280000686645508,27.40999984741211,28.219999313354492,28.219999313354492,838400
2022-07-06,28.18000030517578,28.360000610351562,27.139999389648438,27.770000457763672,27.770000457763672,969900
2022-07-07,28.09000015258789,28.829999923706055,28.040000915527344,28.700000762939453,28.700000762939453,523500
2022-07-08,28.899999618530273,29.149999618530273,28.229999542236328,28.93000030517578,28.93000030517578,668700
2022-07-11,29.299999237060547,29.3799991607666,28.3799991607666,28.399999618530273,28.399999618530273,883900
2022-07-12,27.920000076293945,29.59000015258789,27.920000076293945,28.350000381469727,28.350000381469727,1080200
2022-07-13,27.969999313354492,28.079999923706055,27.530000686645508,27.850000381469727,27.850000381469727,530100
2022-07-14,26.93000030517578,27.389999389648438,26.84000015258789,27.360000610351562,27.360000610351562,525200
2022-07-15,27.93000030517578,28.170000076293945,27.43000030517578,27.989999771118164,27.989999771118164,513600
2022-07-18,28.450000762939453,28.690000534057617,27.739999771118164,27.8700008392334,27.8700008392334,833300
2022-07-19,28.200000762939453,29.350000381469727,28.049999237060547,29.1299991607666,29.1299991607666,992500
2022-07-20,29.190000534057617,29.549999237060547,29.010000228881836,29.440000534057617,29.440000534057617,1134000
2022-07-21,29.290000915527344,29.889999389648438,29.049999237060547,29.84000015258789,29.84000015258789,635400
2022-07-22,29.8700008392334,30.110000610351562,29.559999465942383,29.65999984741211,29.65999984741211,672400
2022-07-25,29.90999984741211,30.100000381469727,29.65999984741211,29.950000762939453,29.950000762939453,864600
2022-07-26,29.90999984741211,30.1200008392334,29.719999313354492,30.06999969482422,30.06999969482422,722800
2022-07-27,30.299999237060547,31.530000686645508,29.969999313354492,31.34000015258789,31.34000015258789,1500300
2022-07-28,34.720001220703125,34.869998931884766,32.06999969482422,32.70000076293945,32.70000076293945,2803700
2022-07-29,32.720001220703125,33.95000076293945,32.459999084472656,33.84000015258789,33.84000015258789,2125600
